,Tweet,anger,disgust,fear,happiness,like,sadness,surprise
2365,"dιѕιnι, ĸυмenanтι ѕeвυaн тaтapan yang нanya мenaтap ѕeвυaн alυnan мelodι darι вιѕιĸan nυranι ѕepι yang ĸυмιlιĸι",0,0,0,0,0,1,0
357,Aku tidak suka dengan orang yang membohongi dirinya sendiri ditengah turunnya salju (Naruto),0,1,0,0,0,0,0
2714,"Buat semuanya yang kena banjir, hati hati ya. Stay safe ",0,0,0,0,0,1,0
2299,"Sudah tidak hujan, air kiriman pun baru pada datang.. yang sabar yaa para korban banjir..",0,0,0,0,0,1,0
2324,Apakah ada informasi jalan mana saja yang sudah ditutup/tidak bisa dilewati karena #banjir tahun baru ini?,0,0,1,0,0,0,0
272,"""Usap airmatamu & jangan pernah menangis untuk orang yang tidak pernah menangis untukmu""-secret love",0,0,0,0,1,1,0
973,Semoga yang nantinya banyak tumbuh daun yang warna hijau ya can,0,0,0,1,0,0,0
1542,"Jalani,nikmati,sukuri,yang penting ikhlas :D",0,0,0,1,0,0,0
2397,2020 semoga ga ketemu tetangga yang goblok nya ga bagi2..,1,0,0,0,0,0,0
3917,Hai. Terimakasih awal tahun yang baik ini. Semoga akan tetap baik terus ya,0,0,0,1,1,0,0
2808,Alhamdulilah dah 2020 dan aku dijauhkan dengan orang yang bukan milik aku :),0,0,0,0,0,1,0
545,Mungkin lebih banyak cari data dulu sebelum komen yang akhirnya goal bunuh diri...malulah...,0,0,1,0,0,0,0
714,nyesel kenapa ga beli SG yang kalender aja :(,0,0,0,0,0,1,0
3571,Aku harap hati yang patah semoga tersembuhkan di tahun ini.,0,0,0,1,0,0,0
2614,apa ekspektasi kalian saat pertama ngefollow akun yang hobi nyampah dan sangat berisik ini?,0,0,0,0,0,1,0
102,2020. Semoga orang yang banyak bacot berkurang populasinya.,0,0,0,1,0,0,0
1565,"Tidak perlu merasa takut kehilangan seseorang, karena masih ada banyak orang di sekililingmu yang takut kehilanganmu.",0,0,1,0,0,0,0
233,Selamat Tahun Baru dan selamat atas rumah Anda yang kebanjiran,0,0,0,0,0,1,0
1029,"yang penting niat kita baik, dan semoga kita juga baik baik sajaa. ekyaa",0,0,0,1,0,0,0
4185,Stay safe teman teman yang daerah rumahnya kebanjiran. Semoga cepet surut ,0,0,0,0,0,1,0
1621,Selamat tahun baru 2020 bapak.semoga bisa menjadi yang lebih baik.amin amin amin,0,0,0,1,0,0,0
2453,"Sekamat hari pertama 2020, Elyse. Semoga menjadi awal yang baik untukmu dan penulismu.",0,0,0,1,1,0,0
2552,"Jika dasar keinginannya saja tidak kuat, bagaimana kita bisa melancarkan jurus-jurus yang jitu?",1,0,0,0,0,0,0
2777,Oh iyaa barakallah fii umriik yaa untuk anda saya mau jadi orang pertama yang ngucapin wkwk,0,0,0,1,1,0,0
1326,"Tuhan, jadikan hamba pribadi yang selalu berfikir dan bertidak pada jalanMu.",0,0,0,0,1,0,0
698,"2020, semoga baik-baik saja dan semoga tidak ada sedih yang berlebihan lagi ditahun ini ",0,0,0,1,1,0,0
916,Semoga 2020 bisa jadi pribadi yang lebih baik ya byul,0,0,0,1,0,0,0
1438,Tahun baruku diisi dengan hal yang bermanfaat; tidur.,0,0,0,0,1,0,0
460,Wish 2020 : semoga segera punah populasi orang yang kalo berak di pom kaga pernah dibilas ,0,0,0,1,0,0,0
922,harapan pertama di tahun 2020 : semoga diterima di peminatan yang ku pengen. Amin.,0,0,0,1,0,0,0
1577,"Rezeki yang paling berharga, besar dan bermakna ialah keupayaan untuk taat perintah Allah.",0,0,0,1,1,0,0
2876,"Selamat tahun baru, siap2 menghadapi ujian idup yang baru alias selamat berkarya~",0,0,0,1,0,0,0
860,Ngga kerasa waktu berjalan sangat cepat. Apa yang aku tidak pernah bayangkan sekarang terjadi,0,0,0,0,0,0,1
208,Selamat menjalani hari pertama di tahun yang baru oppa.,0,0,0,1,0,0,0
3649,Semoga yang di landa banjir di beri keselamatan dan banjirnya segera surut . Aamiin ,0,0,0,0,0,1,0
51,Semoga yang suka buang sampah ke kali segera disadarkan.,1,0,0,0,0,0,0
2258,"Aku tak suka orang yang membebel kat aku pasal masalah orang lain , i mean marah bebel :')",0,1,0,0,0,0,0
2209,Aku ingin menjadi pribadi yang lebih kuat. Bismillah. #2020willbebetter,0,0,0,1,0,0,0
539,"Kemanapun pergi, tempat favorite yang pengen terus dikunjungi tetaplah kampung halaman :”",0,0,0,0,1,0,0
3275,udah nyerah kalo namjoon yang ngomong ngerangkai kata. manis banget bos gue mau nangis,0,0,0,0,0,1,0
3774,daritadi di tl yang rumahnya banjir tinggi rata rata dari bekasi ya ampun :(,0,0,1,0,0,1,0
4107,"Semoga 2020 bisa lebih banyak explore diri lagi, belajar lagi, liburan ke tempat2 yang bagus lagi ",0,0,0,1,0,0,0
2110,Kangen juga si. Apalagi jajanannya. Ada aja yang jualan. Kalo gak ditawar2in ama warga,0,0,0,0,0,1,0
3185,oh aku kira orang barbar kayak aku gaada yang mau nemenin:(,0,0,0,0,0,1,0
2660,"Semua yang kita ikhlaskan, tidak akan sia² begitu saja. #Yakin karo Gusti Allah ",0,0,0,0,1,0,0
1473,Aku bahagia bisa sama orang yang aku sayang . Tapi aku ga bahagia dengan cara dia memperlakukan aku ,0,0,0,0,1,1,0
2545,"Tahun Baru disambut dengan ""mbak"" yang menyapu depan kos jam 03.28. Terimakasih sudah dibersihkan.",0,0,0,1,1,0,0
3252,"2020// semoga orang yang nyakitin di tahun lalu, bisa ngerasain juga biar tau gimana rasanya :)",0,0,0,1,0,0,0
1284,"Semoga di 2020 bisa dapet kerja yang kunanti"" dari tahun kemarin .",0,0,0,1,0,0,0
1661,"saat mulutku tak sanggup lagi membendung amarah yang ada, biar lah airmata yang bicara.",0,0,0,0,0,1,0
94,"Terimakasih hati, maaf setahun belakangan ini banyak hal yang membuat kamu patah.",0,0,0,0,0,1,0
2120,creamy tint yang brick townnnn!!!! udah baguuus banget,0,0,0,0,1,0,0
1051,Alhamdulillah masih ada temen yang peduli sama gue. Sedih banget ditinggal temen kosan lulus,0,0,0,0,0,1,0
1497,"Ayo comment yang banyak dan dapatkan hadiahnya, Sahabat.  ^si",0,0,0,1,0,0,0
3315,"Yang bikin ketawa bukan bapa bapa berenang, tp ketawa yang ada di videonya wkwkwkwk",0,0,0,1,0,0,0
2204,Ih menurut aku ga enak masa yang ini :(,0,0,0,0,0,1,0
788,"ga usah menghina yang jomblo, pacar lo aja kalau ketemu yang mulusan dikit langsung ngaku jomblo (n)",0,1,0,0,0,0,0
4114,iyaaa ganteng bgt:((( tapi tetep si pas The Prisoner Of Azkaban yang paling juara,0,0,0,0,1,0,0
1378,"bahagia itu sederhana, menatap avamu yang bersliweran di TL ku misalnya",0,0,0,0,1,0,0
1675,"Semoga yang terkena banjir, banjir nya cepet surut, semuanya dalam lindungan allah swt, aamiin",0,0,1,0,0,0,0
2449,Alhamdulillah perum aman. Semoga yang lain cepat surut ya,0,0,0,0,0,1,0
1625,Di tahun 2020 cuman pengen bisa jadi manusia yang lebih banyak bersyukur.,0,0,0,1,0,0,0
2661,"Benarkah, bolehkah kakak merasa tersanjung dikit, bolehkah kakak merasa punya seorg adek yang baik skrg hihi..",0,0,0,1,0,0,0
949,Jangan terlalu mengarang cerita yang dikarang karang akhirnya berujung menjadi arang yang akan hangus terbakar api kenyataan wkk,0,0,0,0,0,1,0
2092,"happy new year phinaaakkk, semoga tahun ini apapun yang kamu inginkan terkabulkan ya. Jangan lupa bahagiaaa!",0,0,0,1,1,0,0
262,"Menunggu cinta mu itu seperti menunggu pesawat jurusan kuburan, yang gak akan pernah datang  (･ิ㉨･ิ) eaak",0,0,0,0,1,1,0
2575,"""Hanya Allah Maha Mengetahui setiap isi yang ada dalam hati.""",0,0,0,0,1,0,0
3512,"selamat tahun baru, semoga hal-hal yang baik selalu kalian dapatkan ditahun ini.",0,0,0,1,0,0,0
2424,"benci sama gue gitu amat, gue yang benci BANGET aja masih paling ga berusaha bersikap sewajarnya jir",1,1,0,0,0,0,0
3390,Selamat tahun baru 2020! Semoga yang baik dan terbaik terjadi di 2020 buat kalian. ,0,0,0,1,0,0,0
449,"akhir-akhir ini kalo minum yang manis-manis kek diterpa rasa bersalah. bagus bagus, pertahankan!",0,0,0,0,1,0,0
749,Awal tahun ingat gaji nak masuk awaiiiii...... nafkah yang masuk dulu hahahahahaha whattt..,0,0,0,1,0,0,0
2026,Lebih baik mencintai seseorang yang jauh tapi sangat menginginkan kebersamaan daripada seseorang yang dekat tapi tak peduli. #BOTNice,0,0,0,0,1,0,0
3739,"Jika hal yang membuatku kuat adalah cinta, maka cinta terkuatku adalah kamu. love you more R_besar",0,0,0,0,1,0,0
864,Masih baik-baik saja dan semoga kedepan ada perubahan yang lebih baik lagi,0,0,0,1,0,0,0
1924,Pinter banget sih anak kecil yang satu ini /cium pipi kanannya/ gih tidur sayang /senyum sambil elusin pelan rambutnya/,0,0,0,0,1,0,0
3791,"Untuk semua siapa aja yang terjebak macet, tetep jaga emosi ya. Semoga selamat sampai tujuan.",0,0,0,0,1,0,0
2203,"Semoga lebih siap mengkritik opini pribadi, ketimbang mengkritik opini-opini yang lain. Duhai, diri.",0,0,0,1,1,0,0
2879,Terkadang saya ngakak dengan tingkah dan kebijakan yang dikeluarkan oleh para penguasa negeri ini.,1,1,0,0,0,0,0
2045,Makasih buat waktu yang kita abisin bareng bareng. Semoga 1/365 awal yang baik buat kitaaaa,0,0,0,1,1,0,0
3953,Selamat datang di istana omah yang katanya gede padahal cuma segede dunia maya masyaallah (ﾉ °益°)ﾉ,0,0,0,1,0,0,0
802,Yeeee. Memang mustahil nak menang. Subscribe Netflix pon memang dia je lah pon yang dapat tengok.,0,0,0,0,1,0,0
3845,segala kesedihan di 2019 semoga tidak terulang kembali di tahun yang baru ini. be good ya 2020 aamiinn,0,0,0,1,1,0,0
3733,"dengan sihirnya kepada seorangpun, kecuali dengan izin Allah. Dan mereka mempelajari sesuatu yang tidak",0,1,0,0,0,0,0
3590,"Yang paling kurindukan adalah hangatnya pelukmu yang begitu menenangkan, bahkan ketika tanganmu tak merengkuhku lagi.",0,0,0,0,1,1,0
3538,"Semoga yang rumahnya kebanjiran, bisa cepet surut. Semangat guys, dan hati-hati selalu ",0,0,1,0,0,0,0
2229,"""Balasan tuhan selalu adil. Sudahlah, jangan lagi berniat dan melakukan sesuatu yang buruk."" Erza Scarlet",0,0,0,0,0,1,0
3353,yang kena banjir stay safe!! semoga di sini ngga banjir jugs,0,0,1,0,0,1,0
3861,"udah jelek, selingkuh????? apa yang lo cari malih?????",1,0,0,0,0,0,1
1336,"Iya selain view nya yang bagus dan dingin, makanannya sunda banget",0,0,0,0,1,0,0
3131,Okay masa untuk jadi novelist yang berjaya dan mampu menyandang tittle sasterawan negara 2056 !,0,0,0,1,0,0,0
2415,"Siapapun yang jadi Gubernur Jakarta harus siap diserang saat banjir, karena ga mungkin dihilangkan, hanya dikurangi dampaknya",1,0,0,0,0,0,0
2020,Mungkin saat ini kamu bahagia...tapi ingat kalo kmu sakit ada aku di belakang yang siap menghapus air matamu ,0,0,0,0,1,0,0
3756,"Tuhan, Sesungguhnya, bahagia itu sederhana & masalah itu ribet. Jika ingin bahagia, sederhanakan masalah yang ada",0,0,0,1,0,0,0
763,Mencintai tak hanya sekedar untuk dicintai. Tetapi bagaimana menjaga dan menghargai perasaan yang disebut cinta.,0,0,0,0,1,0,0
964,Semoga sinyal yang diberi ini selalu membawaku kejalan Mu yaAllah,0,0,0,1,1,0,0
256,"apa yang harus kuberikan untuk ulang tahunmu, kekasihku cinta matiku tenshouin eichi kesayanganku???",0,0,0,0,1,0,0
2504,Kucing yang biasa di rumah kebawa banjir :(((,0,0,0,0,0,1,0
1718,Pokoknya mau kamu sama siapa pun nong yang penting kamu bahagyaa. Jgn khawatir aku akan terus ngebadutt,0,0,0,0,1,0,0
267,Semoga di tahun 2020 ini dapat kesempatan buat miara biawak albino yang selalu di damba2kan.,0,0,0,1,0,0,0
932,Kamu tau rasanya mencintai orang yang ga akan pernah kamu miliki? - ILY 38000ft,0,0,0,0,0,1,0
3317,"Biasanya orang yang suka ngefitnah lo,ngejelek-jelekin lo itu tanpa disadarisebenernya dia sedang mengumbar aib nyasendiri. :)",0,1,0,0,0,0,0
1240,Takut banget sama buaya..aku berharap ketika uas nanti yang ngawas bukan buaya,0,0,1,0,0,0,0
1257,"""Menunggu dan membuat orang lain menunggu adalah hal yang kubenci"" -Sasori",1,1,0,0,0,0,0
2864,dalam kelas tadi beria petik nama kau nak jadikan ketua lupa yang dah pindah kelas malu thial ,1,0,0,0,0,0,0
2788,Alhamdulillah 2020 bismillah semoga rezeki yang diharapkan diijabah Allah aamiin,0,0,0,0,1,0,0
22,Pengen juga kaya yang lain liburan sama keluarga:),0,0,0,0,1,0,0
2638,"Udah mulai gerimis lagi dirumah:(, stay safe yang terkena banjir:'(",0,0,0,0,0,1,0
3122,"""Apapun yang bisa di bayangkan pikiran manusia, serta di yakini dan diusahakannya.. PASTI AKAN TERCAPAI!!!",0,0,0,1,0,0,0
3989,Semoga menjadi pribadi yang lebih baik dan selalu bahagiya Yoong.. sehat selalu,0,0,0,1,0,0,0
274,Semoga di tahun ini akn semakin banyak hal baik yang datang buat kk juga buat kita Semua ,0,0,0,1,0,0,0
1811,"Semoga di tahun ini menjadi lebih baik lagi, lancar magang, dan mendapatkan ilmu yang baru",0,0,0,1,1,0,0
1820,"Kau hadir memberi cinta, membawa bahagia, dan memberikan rasa rindu yang tak pernah ada habisnya Angel_ChiBi",0,0,0,0,1,0,0
1430,Selamat buat pemenang.. dan semoga selanjutnya saya yang bruntung dapat untuk kedua kalinya,0,0,0,1,0,0,0
3559,"sumpa sedih banget liat nya huhu, stay safe yang di jkt :(",0,0,0,0,0,1,0
1829,"Kau bagaikan hujan dan aku hanyalah bumi yang gersang, kau sirami aku dengan rintik-rintik kebahagiaan.",0,0,0,1,1,0,0
1623,"Entah aku yang Bodoh atau gmna ya, masa aku kasih tau ke temen kantor akun alternya ",0,0,0,0,0,1,0
776,"temen temen yang kena banjir stay safe ya, barang barang yg penting segera diamankan",0,0,0,0,0,1,0
3344,Dia yang membencimu akan selalu menilai semua yang kamu lakukan salah Sahabat. Abaikan pembenci dan lakukan yang terbaik,0,1,0,0,0,0,0
2596,"Terimakasih atas luka yang sudah kamu berikan, karena dengan itu aku belajar menjadi lebih kuat",0,0,0,1,0,1,0
3246,Halo kamu  gimana rasanya ngobrol sama orang bodoh yang ini ? Pasti capek ya ? : (,1,1,0,0,0,0,0
1582,Ada ya manusia yang sakit jiwa kaya gitu. Semoga cepet sehat deh ya. Kasian kamu,0,0,0,0,0,1,0
4194,Harapan di 2020 menjadi orang yang lebih baik lagi agar tidak tergolong ke dalam  orang orang yang merugi,0,0,0,1,0,0,0
3909,"Tuhan, dalam tidurku malam ini, aku mohon Engkau siapkan rezeki surprise yang bagus untukku esok hari. Aamiin",0,0,0,1,1,0,0
148,"Seungwoo lagi doain yang kena banjir semoga air cepet surut yaa, stay safe stay healthy",0,0,1,0,0,0,0
1414,"Maaf, Akun yang anda tuju sedang diluar area. Silakan hubungi kembali nanti.",0,0,0,0,0,1,0
2551,"Aamiin pak, kalo yang di @DKIjakarta kapan surut nya pak, serius nanya!",0,0,0,0,0,1,0
1538,apanya???? yang??? lucu???? ava gue???,0,0,0,0,0,0,1
3623,Bukan kenal sih tapi tau dan ternyata memang orang yang sama wkwk folo2an di ig ,0,0,0,1,0,0,0
2199,Aku hanya menunggu moment yang tepat krna aku ingin menjadi yang terbaik dan terakhir bagiku...,0,0,0,0,1,0,0
1937,Air yang menetes dari mata aku ini tulus buat kamu tapi kamu ga peduli kan? :'),0,0,0,0,0,1,0
1374,"one it mutualan yukk yang gamasalah aku mulfan, rt aja yaa !! happy new year  /x1/",0,0,0,1,0,0,0
2133,Alhamdulillah rumah gw gak banjir. Kasian banget yang kebanjiran apalagi sampe yang masuk rumah.,0,0,0,0,0,1,0
4039,"Selamat tahun baru, jangan lupa belajar nulis tanggal yang bener ya @Y_ChikaJKT48",0,0,0,1,0,0,0
735,Semangat kak! Aku juga banyak ditinggal pembes nih :( ayok cari yang baruu!,0,0,0,0,0,1,0
3103,2019 sudah banyak perubahan... semoga 2020 semakin banyak perubahan menjadi org yang lebih baik...,0,0,0,1,0,0,0
817,Aku sumpah sape yang curi pen aku tahun 2020 ni dia jadi katak!!,1,0,0,0,0,0,0
1563,"Di tahun 2020 semoga bisa menjadi pribadi yang lebih baik lagi dari sebelumnya, aamiin ",0,0,0,1,0,0,0
36,"Selamat pagi, hujan diawal tahun semoga membawa keberkahan tersendiri untuk orang orang yang terkasihi-",0,0,0,1,0,0,0
1795,"Semoga banjir di Jabodetabek dan daerah lainnya segera reda, bagi yang terkena dampak semoga diberi kesabaran dan kesehatan ",0,0,0,0,0,1,0
2668,Waspada selalu teman yang terkena banjir! Dan ingat air sudah tdk bisa nyerap ke tanah #Banjir,0,0,1,0,0,0,0
589,"aku rindu kita yang dulu , aku benci kita yang sekarang ",0,0,0,0,0,1,0
3124,Aku mencintaimu lebih dari yang kau tau :'),0,0,0,0,1,0,0
362,Tuhan akan memberikan orang yang 'tepat' untuk hati yang hebat.,0,0,0,0,1,0,0
2173,"Semoga tahun ini lebih baik lah, di segala bidang, terutama yang di satu itu",0,0,0,1,1,0,0
1477,"Pilihan yang bijak bgt kaga jadi hura2 tahun baru ma kengkawan, lebih milih balek kerumahhhh",0,0,0,1,0,0,0
3464,"jika anda membuat orang lain tertawa, maka anda akan mendapatkan semua cinta yang anda ingin kan",0,0,1,0,0,0,0
619,"Tahun udah beda, tapi rasa sedih masih sama. Semoga di hari berikutnya menemukan kebahagiaan diri yang sesungguhnya.",0,0,0,0,0,1,0
4110,"happy bornday auuuul semoga apa yang dicita-citakan tercapai ya, bahagia dan sehat selaluuu. aamiinn ",0,0,0,1,0,0,0
1421,Terlalu awal untuk jatuh cinta di awal tahun aku takut patah hati yang ke dua kalinya ,0,0,1,0,0,1,0
430,Semoga di tahun 2020 ini bisa dapet masalah-masalah yang membangun,0,0,0,1,0,0,0
3183,tolong dong kalo pak ahok yang jadi gubernur kalo allah takdir kan Jakarta banjir mah bisa apa?,0,0,0,0,0,1,0
540,Di kamar kostku ada ular yang masuk gegara banjir kamu yakin ngga mau liat,0,0,1,0,0,0,0
4061,"Cinta yang kamu terima, sebanding dengan cinta yang kamu berikan. Cintai lebih jika ingin dicintai lebih.",0,0,0,0,1,0,0
422,"First day of 2020. Bukan kereta terbang yang berlaku, tapi PHONE AKU yang TERBANG AHAHAHAHHA",0,0,0,0,0,1,0
2852,Kerja apa ja yang banyak peluang pekerjaan sekarang ni? Semua pun macam sama ja.,1,0,0,0,0,0,0
1266,/em/ ada yang tau gak lagu yang dinyanyiin exo waktu live ig chanyeol kemarin ???,1,0,0,0,0,0,0
383,Ada lagi ke yang jenis taip panjang2 kat ig story ni? Hahhaha,1,0,0,0,0,0,0
4009,"Baiklah Ayah.  Buang yang keruh, ambil yang jernih. Amin untuk doanya Ayah. ",0,0,1,0,0,0,0
2379,"Tuhan, lindungilah aku dari pergaulan yang kebiasaan buruknya bisa menular kepadaku.",0,0,0,1,1,0,0
71,"Stay safe buat temen temen yang kena banjir, semoga banjirnya cepet surut aamiin",0,0,0,0,0,1,0
3427,"Sudah pukul 20.00, semoga kawasan yang banjir segera surut dan listrik tdk lagi padam. Aamiin.",0,0,0,0,0,1,0
2885,Semoga banjirnya segera surut dan yang tertimpa banjir diberikan kesabaran atas musibah ini. ,0,0,0,0,0,1,0
2909,ada yang mau temenan sama aku ga? sedih nih gaada temen :(,0,0,0,0,0,1,0
1459,"Ada yang lebih parah kehidupannya dibanding aku, tapi ya tapi ya tetap aja samasama berdosa :(((",0,0,0,0,0,1,0
2611,Tahun Baru Tujuan Baru Semangat Baru dan semoga hal buruk yang terjadi ditahun kemarin tidak terjadi lagi ditahun ini.,0,0,0,1,1,0,0
2309,Sedih bila teringat banyak benda bodoh dan silap yang aku pernah buat. Salah silap dengan orang lagi,0,0,0,0,0,1,0
1382,harapannya semoga menjadi istri yang lebih baik lagi buat suami dan menjadi mama yang lebih baik lagi buat adam  ,0,0,0,0,1,0,0
2548,"Semoga ditahun yang baru ini, bakalan lebih baik dari tahun-tahun sebelumnya",0,0,0,1,0,0,0
3859,sedih banget takut kucing anjing pada tenggelem:( ownernya tolong pada sadar itu mereka banyak yang dikandangin,0,0,1,0,0,1,0
2700,"“ Tuhan, terimakasih engkau telah memberikan ibu yang tegar dan selalu sayang aku “",0,0,0,1,1,0,0
1850,"Hati hati saat banjir, waspada aliran listrik liar dan kobra-kobra yang baru pada menetas itu ya #Hensat",0,0,1,0,0,0,0
1330,happy birthday :) buat siapapun yang ulang tahun hari ini :) -botkeceh,0,0,0,1,0,0,0
2933,"hari pertama di 2020, keluarga uda pada tubir tubir. huwft pengawalan tahun yang bagus, hadeeeh  #HarMbatNas2020",0,0,0,1,0,0,0
1362,2020 . Semoga yang belum baik dipertemukan dengan yang pintar memperbaiki...,0,0,0,1,0,0,0
3085,"Menyenangkan namun banyak hal yang juga menyedihkan ditahun 2019, Terimakasih pembelajarannya;",0,0,0,1,0,0,0
3806,Happy new year sayang ku yang aku sayangi sangat @BTS_twt,0,0,0,1,1,0,0
2374,"2020 maunya happy tapi masih pagi aja udah ngedenger yang gaenak, kan jancok.",0,0,0,1,0,0,0
1230,"MAAF adalah kata sederhana yang bisa mengubah segala suasana. Tapi, jadilah pemberi maaf, bukan peminta maaf.",0,0,1,0,0,0,0
3717,Ada kontak nya mas untuk evakuasi? Teman saya masih ada yang terjebak banjir thank you,0,0,1,0,0,0,0
2094,2020 flying solo. Semoga menjadi tahun yang sangat menyenangkan!!!!!! <3,0,0,0,1,0,0,0
2334,Semoga permasalahan #Banjir ini dapat segera ditemukan penyelesaian yang terbaik.,0,0,0,0,0,1,0
1595,hati - hati kalian yang di jakarta semoga aman sentosa! @agnianurahma @fatiashafira @fasyanfp @hudayaptrtm,0,0,1,0,0,0,0
3640,Lampu tangga nusai bila nak baiki silap hari bulan ada yang mati tergolek terserempak lipas,0,0,1,0,0,0,0
2231,Jatuh cinta padamu adalah perasaan yang tidak pernah bisa aku jelaskan. #TweetDSAP,0,0,0,0,1,0,0
4191,Semoga yang hilang dan pergi di tahun lalu bisa tergantikan dengan yang lebih baik..,0,0,0,1,0,0,0
1926,Perasaan yang menyedihkan adalah ketika rasa cinta dan rindu hadir tetapi kamu tak mampu mengungkapkanya. Ran - D.Conan,0,0,0,0,0,1,0
796,Lah... memang dia sendiri yang salah. Mau salah kan siapa lagi??,1,0,0,0,0,0,0
3550,Liburan tahun baru kali ini bakal di temenin @ziechandra & @sijarzul yang setia nemenin kamu di #GengSoreMgt,0,0,0,1,0,0,0
2443,Ketika ada hatiku dan hatimu di jalan maka jadinya ada dua hati yang hati-hati di jalan,0,0,0,0,0,1,0
3775,Selamat hari lahir untuk yang befday dia sama dengan ayah saya!! Bapak awal keluar dunia,0,0,0,1,0,0,0
3233,"Kehilangan sekali sudah sakit, apalagi yang kedua kali, bahkan berkali-kali. Terlebih jika kehilangan orang yang sama.",0,0,0,0,0,1,0
